Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740578334298,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,2400,1520,2400,1520,1520,0,0,93.98735809326172,96.20697021484375,0,0,0,0,0,0,100,100,92.48282623291016,93.1313705444336,0,0,0,94030.20965576172,58952.281799316406,499.04180908203125,16802746368,2818572288,7570022400,0
176,1740578334321,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,2400,1520,2400,1520,1520,100,2.4691238403320313,100,100,0,0,0,0,0,0,100,100,100,100,0,0,0,94030.8226928711,58952.6611328125,499.04180908203125,16802746368,2818572288,7571599360,0
199,1740578334498,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,2400,1520,2400,1520,1520,80.06387329101563,43.7524299621582,73.84603118896484,71.96106719970703,0,0,0,1.159820556640625,0,0,74.49787139892578,80.0751724243164,65.97328186035156,62.140380859375,0,0,0,94033.99322509766,58954.674377441406,499.04180908203125,16802746368,2818572288,7578697728,0
200,1740578334699,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,2400,1520,2400,1520,1520,5.180946350097656,1.1703414916992188,26.571380615234375,45.39436721801758,1.1568222045898438,1.1328964233398438,1.1344375610351563,1.1924285888671875,1.2198638916015625,1.1851959228515625,73.99205017089844,84.67539978027344,54.92778396606445,54.76381301879883,1.22650146484375,1.1770248413085938,0,94036.22229003906,58955.62725830078,499.04180908203125,16802746368,2818572288,7577161728,0
199,1740578334900,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,2400,1520,2400,1520,1520,5.325531005859375,0.7026824951171875,0.799102783203125,13.991111755371094,0.7567520141601563,0.7366867065429688,0.7320404052734375,0.7342681884765625,0.776763916015625,0.7234420776367188,68.6123046875,75.8523941040039,47.73910903930664,49.06742858886719,0.7610549926757813,0.7036209106445313,0,94038.23504638672,58956.489501953125,499.04180908203125,16802746368,2818572288,7577526272,0
199,1740578335100,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,2400,1520,2400,1520,1520,3.0823211669921875,0,0,0,0,0,0,0,0,0,65.90674591064453,61.64767074584961,61.57801818847656,57.342369079589844,0,0,0,94040.21173095703,58957.265075683594,499.04180908203125,16802746368,2818572288,7573696512,0
199,1740578335300,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,2400,1520,2400,1520,1520,7.3750152587890625,1.5847244262695313,1.8993072509765625,39.28108215332031,1.7823257446289063,1.7515487670898438,1.7509536743164063,1.7547073364257813,1.7106475830078125,1.5993423461914063,72.4919204711914,75.54136657714844,51.60208511352539,53.2328987121582,1.7654266357421875,1.6731491088867188,0,94042.4263305664,58958.27960205078,499.04180908203125,16802746368,2818572288,7577653248,0
199,1740578335500,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,2400,1520,2400,1520,1520,6.0117645263671875,0.10781097412109375,0.2904510498046875,3.8704452514648438,0.23846435546875,0.212493896484375,0.205474853515625,4.459259033203125,0.21756744384765625,0.12308502197265625,73.58524322509766,50.590431213378906,48.96369171142578,52.210750579833984,0.27288818359375,0.14199066162109375,0,94044.27563476563,58958.96472167969,499.04608154296875,16802746368,2818572288,7577374720,0
199,1740578335701,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,2400,1520,2400,1520,1520,3.0264739990234375,0,0,0,0,0,0,0,0,0,86.4388656616211,17.54876708984375,48.26454544067383,44.94150924682617,0,0,0,94045.88983154297,58959.62176513672,499.04608154296875,16802746368,2818572288,7576571904,0
199,1740578335901,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,2400,1520,2400,1520,1520,8.077247619628906,2.2683639526367188,2.36376953125,2.2950057983398438,2.31341552734375,2.2948074340820313,2.2878952026367188,2.3428802490234375,2.3285140991210938,2.277130126953125,66.66822814941406,21.70592498779297,72.32135772705078,63.85225296020508,2.3416595458984375,2.2942276000976563,0,94047.56469726563,58960.275390625,499.04608154296875,16802746368,2818572288,7573983232,0
199,1740578336101,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,2400,1520,2400,1520,1520,6.13726806640625,0.04229736328125,0.115936279296875,0.0565643310546875,0.0938873291015625,0.06821441650390625,0.06389617919921875,0.0635986328125,0.10845184326171875,0.0531463623046875,30.914710998535156,0.07550048828125,94.62049865722656,93.02664184570313,0.103729248046875,0.054656982421875,0,94049.31652832031,58961.08068847656,499.04608154296875,16802746368,2818572288,7572152320,0
200,1740578336301,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,2400,1520,2400,1520,1520,5.182380676269531,0,0,11.999481201171875,0,0,0,0,0,0,94.66354370117188,73.5416259765625,63.268890380859375,71.67790222167969,0,0,0,94051.58868408203,58962.20281982422,499.08538818359375,16802746368,2818572288,7570886656,0
199,1740578336502,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,2400,1520,2400,1520,1520,6.654945373535156,1.0168533325195313,1.1495132446289063,37.61801528930664,1.2010040283203125,1.18402099609375,1.1778488159179688,4.500091552734375,1.1137619018554688,1.0282516479492188,66.47891235351563,65.38168334960938,66.13079071044922,71.38285827636719,1.2562484741210938,1.1158370971679688,0,94053.81378173828,58963.24688720703,499.08935546875,16802746368,2818572288,7566086144,0
199,1740578336703,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,2400,1520,2400,1520,1520,6.884735107421875,1.0648117065429688,1.2160263061523438,7.283485412597656,1.2494277954101563,1.2238540649414063,1.2243423461914063,1.2677764892578125,1.1647720336914063,1.1183319091796875,69.06533813476563,26.62287139892578,79.5631332397461,79.32041931152344,1.24072265625,1.172393798828125,0,94055.95098876953,58964.03564453125,499.13604736328125,16802746368,2818572288,7568601088,0
199,1740578336903,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,2400,1520,2400,1520,1520,7.776649475097656,0.06613922119140625,9.553054809570313,34.833526611328125,0.17083740234375,0.140869140625,0.14117431640625,0.140167236328125,0.1507720947265625,0.09938812255859375,53.7720832824707,42.85558319091797,60.39209747314453,57.36274719238281,0.20388031005859375,0.13521575927734375,0,94057.95526123047,58964.690856933594,499.1783447265625,16802746368,2818572288,7577321472,0
199,1740578337104,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,2400,1520,2400,1520,1520,3.9080047607421875,0,0,0,0,0,0,0,0,0,34.837745666503906,3.7644729614257813,48.70494842529297,46.33469009399414,0,0,0,94059.56170654297,58965.23779296875,499.1783447265625,16802746368,2818572288,7573782528,0
199,1740578337304,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,2400,1520,2400,1520,1520,8.76025390625,0,0,0,0,0,0,0,0,0,48.23118591308594,10.9288330078125,67.17161560058594,51.72002410888672,0,0,0,94061.34869384766,58965.77520751953,499.21759033203125,16802746368,2818572288,7568809984,0
199,1740578337505,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,2400,1520,2400,1520,1520,5.566917419433594,0,0,0,0,0,0,2.8873672485351563,0,0,49.366153717041016,12.6982421875,69.78627014160156,42.354454040527344,0,0,0,94063.08996582031,58966.42156982422,499.22210693359375,16802746368,2818572288,7570911232,0
199,1740578337705,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,2400,1520,2400,1520,1520,8.782341003417969,2.7087860107421875,2.798309326171875,2.726165771484375,2.7671661376953125,2.7388534545898438,2.746612548828125,2.8504867553710938,2.7949905395507813,2.7206954956054688,17.686668395996094,2.757843017578125,30.505691528320313,80.72258758544922,2.800018310546875,2.7198638916015625,0,94064.69525146484,58967.03845214844,499.22210693359375,16802746368,2818572288,7570079744,0
203,1740578337905,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,2400,1520,2400,1520,1520,4.7492218017578125,0,0,0,0,0,0,0,0,0,21.09453582763672,7.445426940917969,70.1779556274414,59.968772888183594,0,0,0,94066.56298828125,58967.74719238281,499.26495361328125,16802746368,2818572288,7569010688,0
199,1740578338109,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,2400,1520,2400,1520,1520,7.7608489990234375,2.1421585083007813,2.2016830444335938,2.1366119384765625,2.19403076171875,2.1695022583007813,2.1692657470703125,2.1685028076171875,2.1991500854492188,2.1485671997070313,41.08026885986328,14.0167236328125,30.603187561035156,78.97943115234375,2.2101898193359375,2.1392364501953125,0,94068.28259277344,58968.36853027344,499.2655029296875,16802746368,2818572288,7544406016,0
