Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740578391276,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,2400,2400,2400,1520,1520,2.9898757934570313,86.99232482910156,2.6661758422851563,2.665679931640625,2.8342437744140625,2.831756591796875,2.8342437744140625,2.8312606811523438,2.6547393798828125,2.6542434692382813,97.63017272949219,73.89862060546875,92.52655029296875,91.17506408691406,2.6865615844726563,2.6865615844726563,0,94585.05841064453,59192.576171875,504.48760986328125,16802746368,2818572288,7314796544,0
177,1740578391299,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,2400,2400,2400,1520,1520,0,84.9813461303711,0,0,0,0,0,0,0,0,96.00230407714844,99.6350326538086,89.21682739257813,92.71647644042969,0,0,0,94585.47961425781,59192.790771484375,504.4913330078125,16802746368,2818572288,7315165184,0
199,1740578391477,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,2400,2400,2400,1520,1520,50.56898498535156,66.50634765625,0.728790283203125,0.6570663452148438,0.70672607421875,0.6952972412109375,0.6923980712890625,0.7650146484375,34.025489807128906,0.6475372314453125,82.1303939819336,64.52505493164063,70.2388687133789,71.6003189086914,0.7151412963867188,0.65985107421875,0,94587.82092285156,59193.880798339844,504.5303955078125,16802746368,2818572288,7333695488,0
199,1740578391678,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,2400,2400,2400,1520,1520,53.25371170043945,42.655982971191406,0,0,0,0,0,0,36.3695182800293,0,46.3149528503418,46.78403854370117,56.20350646972656,47.69855499267578,0,0,0,94589.95629882813,59194.789611816406,504.5303955078125,16802746368,2818572288,7346724864,0
199,1740578391878,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,2400,2400,2400,1520,1520,24.911651611328125,19.488998413085938,1.864593505859375,1.8128509521484375,1.8547744750976563,1.8417129516601563,1.8404388427734375,1.8388214111328125,1.8827590942382813,1.8276290893554688,57.06724548339844,55.96521759033203,43.33892822265625,34.650306701660156,1.8586502075195313,1.8159942626953125,0,94591.97845458984,59195.4970703125,504.5303955078125,16802746368,2818572288,7345000448,0
200,1740578392078,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,2400,2400,2400,1520,1520,5.251579284667969,0,0,0,0,0,0,0,0,0,51.38722229003906,53.36952590942383,46.52155685424805,20.654335021972656,0,0,0,94593.82189941406,59196.09295654297,504.5303955078125,16802746368,2818572288,7338483712,0
199,1740578392279,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,2400,2400,2400,1520,1520,4.980323791503906,0,0,0,0,0,0,0,0,0,41.83151626586914,54.510982513427734,38.41068649291992,34.52104949951172,0,0,0,94595.57415771484,59196.609802246094,504.5303955078125,16802746368,2818572288,7339642880,0
199,1740578392479,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,2400,2400,2400,1520,1520,8.423782348632813,1.3702316284179688,1.3975067138671875,1.3302230834960938,1.367218017578125,1.3472366333007813,1.3472824096679688,1.409515380859375,1.4369354248046875,1.3815078735351563,47.720680236816406,55.307247161865234,43.1180419921875,20.89563751220703,1.387054443359375,1.3409652709960938,0,94597.37939453125,59197.21643066406,504.5347900390625,16802746368,2818572288,7338758144,0
201,1740578392679,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,2400,2400,2400,1520,1520,6.012748718261719,5.03936767578125,0,0,0,0,0,2.554901123046875,0,0,47.45527648925781,45.00851058959961,52.76678466796875,38.27545928955078,0,0,0,94599.1254272461,59197.84161376953,504.57696533203125,16802746368,2818572288,7337627648,0
199,1740578392881,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,2400,2400,2400,1520,1520,7.709846496582031,1.8546142578125,1.963134765625,1.90582275390625,1.91168212890625,1.908538818359375,1.894256591796875,1.8907241821289063,1.9296417236328125,1.8765869140625,30.81432342529297,56.4166374206543,45.656036376953125,3.67718505859375,1.9778518676757813,1.9166183471679688,0,94600.50903320313,59198.30017089844,504.57696533203125,16802746368,2818572288,7337111552,0
199,1740578393081,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,2400,2400,2400,1520,1520,6.078132629394531,0.3249053955078125,0.33962249755859375,0.2852935791015625,0.33069610595703125,0.30869293212890625,0.30340576171875,0.3683624267578125,0.38238525390625,0.336334228515625,55.98680114746094,39.33567810058594,49.0333366394043,5.567817687988281,0.3369293212890625,0.2847442626953125,0,94601.9828491211,59198.815002441406,504.57696533203125,16802746368,2818572288,7337586688,0
200,1740578393281,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,2400,2400,2400,1520,1520,10.400863647460938,22.1905517578125,0.414825439453125,0.39017486572265625,0.40865325927734375,0.3962554931640625,0.39600372314453125,0.46347808837890625,0.40875244140625,0.380035400390625,56.052001953125,61.441551208496094,78.48131561279297,53.61188507080078,0.41989898681640625,0.39017486572265625,0,94603.95391845703,59199.53936767578,504.61846923828125,16802746368,2818572288,7338795008,0
200,1740578393482,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,2400,2400,2400,1520,1520,12.138427734375,21.50798797607422,0,0,0,0,0,0,0,0,48.07231903076172,41.67410659790039,55.060516357421875,64.70364379882813,0,0,0,94605.69946289063,59200.16912841797,504.61846923828125,16802746368,2818572288,7341744128,0
199,1740578393684,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,2400,2400,2400,1520,1520,5.1808624267578125,26.841896057128906,0.09642791748046875,0,0.16931915283203125,0.15866851806640625,0.1527557373046875,3.208953857421875,0.14336395263671875,0,75.44996643066406,66.622802734375,87.313232421875,87.462158203125,0.0890655517578125,0,0,94608.25720214844,59201.33459472656,504.6661376953125,16802746368,2818572288,7341936640,0
199,1740578393884,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,2400,2400,2400,1520,1520,19.83605194091797,34.18035888671875,0,0,0,0,0,0,0,0,52.37752914428711,50.81513977050781,57.302711486816406,47.22780227661133,0,0,0,94610.22546386719,59202.15856933594,504.70654296875,16802746368,2818572288,7344193536,0
199,1740578394084,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,2400,2400,2400,1520,1520,6.351295471191406,1.0493545532226563,1.1295700073242188,1.0656814575195313,1.0906906127929688,1.0710296630859375,1.0724945068359375,1.1321182250976563,1.1139755249023438,1.0518035888671875,36.2834587097168,49.704898834228516,54.595829010009766,1.0372467041015625,1.14471435546875,1.0645065307617188,0,94611.59240722656,59202.618225097656,504.70654296875,16802746368,2818572288,7339651072,0
199,1740578394284,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,2400,2400,2400,1520,1520,4.646392822265625,0.49800872802734375,0.5884857177734375,0.5333633422851563,0.5666427612304688,0.5460739135742188,0.5473785400390625,0.548187255859375,0.5649337768554688,0.5147018432617188,40.139259338378906,51.096778869628906,49.80029296875,31.863632202148438,0.5837936401367188,0.5359878540039063,0,94613.12432861328,59203.211853027344,504.7474365234375,16802746368,2818572288,7341305856,0
199,1740578394484,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,2400,2400,2400,1520,1520,4.659202575683594,0,0,0,0,0,0,0,0,0,49.7520751953125,49.30167770385742,33.731605529785156,8.420555114746094,0,0,0,94614.72351074219,59203.730041503906,504.75164794921875,16802746368,2818572288,7339806720,0
199,1740578394685,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,2400,2400,2400,1520,1520,6.489921569824219,0.5068206787109375,0.7092056274414063,0.5348587036132813,0.6854629516601563,0.6247024536132813,0.641143798828125,4.5310516357421875,0.661407470703125,0.5158004760742188,68.29805755615234,44.61503219604492,56.29918670654297,20.53565216064453,0.7013931274414063,0.5321807861328125,0,94616.5659790039,59204.37579345703,504.79302978515625,16802746368,2818572288,7338680320,0
199,1740578394885,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,2400,2400,2400,1520,1520,5.888893127441406,10.311042785644531,0.680145263671875,0.6138229370117188,0.6469879150390625,0.6258010864257813,0.627166748046875,0.62994384765625,0.6662216186523438,0.6091461181640625,53.930625915527344,63.37116622924805,48.67440414428711,47.272377014160156,0.6728439331054688,0.6129913330078125,0,94618.43334960938,59205.0673828125,504.83465576171875,16802746368,2818572288,7338602496,0
200,1740578395085,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,2400,2400,2400,1520,1520,5.858665466308594,0,0,0,0,0,0,0,0,0,42.622257232666016,29.6640625,38.51683807373047,24.24164581298828,0,0,0,94619.986328125,59205.645751953125,504.83465576171875,16802746368,2818572288,7340466176,0
200,1740578395286,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,2400,2400,2400,1520,1520,6.6838226318359375,0.6994400024414063,0.7991943359375,0.7143325805664063,0.7862777709960938,0.7669830322265625,0.7709884643554688,0.7779159545898438,0.7881088256835938,0.7263565063476563,52.682132720947266,37.22280502319336,38.51895523071289,7.673774719238281,0.7721786499023438,0.7107162475585938,0,94621.58923339844,59206.14855957031,504.83465576171875,16802746368,2818572288,7338741760,0
199,1740578395487,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,2400,2400,2400,1520,1520,5.77227783203125,22.905776977539063,0.5186080932617188,0.46985626220703125,0.4973602294921875,0.4827117919921875,0.47829437255859375,0.5474014282226563,0.513641357421875,0.46399688720703125,63.596717834472656,63.32986831665039,48.307979583740234,54.36145782470703,0.525604248046875,0.46558380126953125,0,94623.57818603516,59206.84118652344,504.87591552734375,16802746368,2818572288,7340711936,0
199,1740578395687,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,2400,2400,2400,1520,1520,4.9765625,0,0,0,0,0,0,0,0,0,58.59825134277344,40.14760971069336,59.294837951660156,25.574249267578125,0,0,0,94625.31103515625,59207.44689941406,504.919677734375,16802746368,2818572288,7340216320,0
199,1740578395888,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,2400,2400,2400,1520,1520,6.772430419921875,1.0601272583007813,1.2180938720703125,1.122039794921875,1.1448822021484375,1.1341629028320313,1.1320419311523438,1.1406326293945313,1.123687744140625,1.0685806274414063,38.01985549926758,46.23065185546875,43.328765869140625,20.36949920654297,1.16497802734375,1.1458053588867188,0,94626.91925048828,59208.057556152344,504.919677734375,16802746368,2818572288,7340441600,0
199,1740578396088,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,2400,2400,2400,1520,1520,4.556434631347656,15.177574157714844,0,0,0,0,0,0,0,0,53.148704528808594,58.373817443847656,57.01277160644531,48.54397201538086,0,0,0,94628.82489013672,59208.72088623047,504.9610595703125,16802746368,2818572288,7339954176,0
199,1740578396288,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,2400,2400,2400,1520,1520,8.4044189453125,2.6816177368164063,2.760955810546875,2.6887359619140625,2.710662841796875,2.6874237060546875,2.6872711181640625,2.6923446655273438,2.758087158203125,2.7056961059570313,35.655670166015625,31.06963348388672,39.83644104003906,34.02748107910156,2.738006591796875,2.6894149780273438,0,94630.35021972656,59209.295349121094,504.9610595703125,16802746368,2818572288,7338618880,0
199,1740578396489,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,2400,2400,2400,1520,1520,6.355873107910156,0,0.02349090576171875,0,0,0,0,0.03945159912109375,0,0,53.95722579956055,44.55733871459961,21.828025817871094,10.256805419921875,0.028411865234375,0,0,94631.8021850586,59209.734130859375,504.9610595703125,16802746368,2818572288,7337345024,0
199,1740578396689,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,2400,2400,2400,1520,1520,6.3649444580078125,26.837684631347656,0.6139602661132813,0.45125579833984375,0.6472320556640625,0.625030517578125,0.6232452392578125,1.8170394897460938,0.6389846801757813,0.466156005859375,71.83025360107422,81.46647644042969,81.45738220214844,45.35134506225586,0.6135101318359375,0.44991302490234375,0,94634.19952392578,59210.860290527344,505.00274658203125,16802746368,2818572288,7339331584,0
199,1740578396890,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,2400,2400,2400,1520,1520,5.9287261962890625,0.0701141357421875,0.12842559814453125,0.07738494873046875,0.1577911376953125,0.13947296142578125,0.1324920654296875,0.12857818603515625,0.1366119384765625,0.083709716796875,37.513633728027344,32.05109405517578,55.28490447998047,16.24864959716797,0.1512603759765625,0.07508087158203125,0,94635.72546386719,59211.452880859375,505.00274658203125,16802746368,2818572288,7339540480,0
199,1740578397090,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,2400,2400,2400,1520,1520,5.560737609863281,0,0,0,0,0,0,0,0,0,36.15772247314453,57.58790969848633,26.419662475585938,10.586196899414063,0,0,0,94637.20349121094,59211.97723388672,505.00274658203125,16802746368,2818572288,7338967040,0
