Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740578320315,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,1520,2400,2400,1520,1520,93.65189361572266,73.25927734375,89.4421615600586,89.19527435302734,8.637306213378906,14.891654968261719,15.197135925292969,15.322235107421875,1.4891891479492188,1.216827392578125,100,100,87.70226287841797,93.36144256591797,5.2823638916015625,5.281852722167969,0,93884.72845458984,58889.940002441406,497.799072265625,16802746368,2818572288,7638302720,0
199,1740578320316,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,1520,2400,2400,1520,1520,61.73980712890625,66.27738952636719,36.34724426269531,64.96507263183594,0,0,0,0,0,0,98.02615356445313,85.01283264160156,79.97850799560547,82.60552978515625,0,0,0,93885.04797363281,58890.14501953125,497.799072265625,16802746368,2818572288,7638740992,0
199,1740578320516,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,1520,2400,2400,1520,1520,18.61852264404297,11.376632690429688,38.56593704223633,62.70347213745117,2.6635589599609375,2.650909423828125,2.65020751953125,2.7678451538085938,2.6804962158203125,2.6126022338867188,56.26273727416992,62.63311004638672,64.02243041992188,51.01061248779297,2.6943588256835938,2.6192092895507813,0,93887.98718261719,58891.714111328125,497.799072265625,16802746368,2818572288,7645564928,0
199,1740578320716,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,1520,2400,2400,1520,1520,9.887786865234375,0.03582000732421875,0.24355316162109375,24.19037628173828,0.08116912841796875,0.0514068603515625,0.0511016845703125,0.1751556396484375,0.09339141845703125,0.0374755859375,43.36476135253906,38.4733772277832,50.75271987915039,46.40650177001953,0.08642578125,0.0225982666015625,0,93889.95703125,58892.31964111328,497.799072265625,16802746368,2818572288,7653040128,0
200,1740578320917,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,1520,2400,2400,1520,1520,5.7972564697265625,0,0,0,0,0,0,0,0,0,50.64623260498047,22.51117706298828,40.95482635498047,48.719905853271484,0,0,0,93891.96063232422,58892.96484375,497.799072265625,16802746368,2818572288,7647371264,0
198,1740578321119,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,1520,2400,2400,1520,1520,7.569793701171875,0.48406219482421875,0.559234619140625,0.49446868896484375,0.539306640625,0.5192337036132813,0.5221405029296875,0.6522598266601563,0.568115234375,0.500244140625,42.95989990234375,0.4688720703125,54.29039001464844,46.53168869018555,0.5506057739257813,0.49338531494140625,0,93893.77722167969,58893.429626464844,497.799072265625,16802746368,2818572288,7647846400,0
200,1740578321318,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,1520,2400,2400,1520,1520,7.97015380859375,0.9150390625,1.1296463012695313,0.9315567016601563,1.157196044921875,1.093414306640625,1.0842819213867188,5.1988983154296875,1.1095352172851563,0.9301605224609375,46.776485443115234,19.551841735839844,45.95458221435547,43.39214324951172,1.117767333984375,0.9349517822265625,0,93895.6069946289,58893.92199707031,497.799072265625,16802746368,2818572288,7647158272,0
199,1740578321518,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,1520,2400,2400,1520,1520,7.581932067871094,0,0,0,0,0,0,0.02947235107421875,0,0,17.78009796142578,0,53.161170959472656,51.029422760009766,0,0,0,93897.2308959961,58894.353576660156,497.80364990234375,16802746368,2818572288,7647584256,0
199,1740578321719,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,1520,2400,2400,1520,1520,13.967216491699219,1.619903564453125,1.7731857299804688,1.6969146728515625,1.6781539916992188,1.6484603881835938,1.648712158203125,1.7688751220703125,1.7205734252929688,1.6342086791992188,25.028488159179688,1.6209335327148438,61.838077545166016,48.93195343017578,1.7738723754882813,1.6815338134765625,0,93898.81744384766,58894.79992675781,497.80364990234375,16802746368,2818572288,7648112640,0
199,1740578321919,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,1520,2400,2400,1520,1520,7.821746826171875,0,0,0,0,0,0,0,0,0,0,0,61.55473709106445,61.393978118896484,0,0,0,93900.40270996094,58895.31671142578,497.80364990234375,16802746368,2818572288,7646789632,0
199,1740578322119,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,1520,2400,2400,1520,1520,7.7785797119140625,0.08979034423828125,0.12176513671875,0.0799407958984375,0.12900543212890625,0.09366607666015625,0.066009521484375,0.1870269775390625,0.139312744140625,0.10321807861328125,24.091964721679688,0.08582305908203125,49.82868576049805,54.43605422973633,0.1185455322265625,0.09522247314453125,0,93901.89752197266,58895.85369873047,497.80364990234375,16802746368,2818572288,7646810112,0
