Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740577685282,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,1520,2400,2400,1520,1520,19.921890258789063,0,0,0,0,0,0,0,72.21002197265625,0,97.38248443603516,92.49739074707031,97.07516479492188,60.66207504272461,0,0,0,89551.58721923828,57682.117431640625,452.2314453125,16802746368,2818572288,6981365760,0
176,1740577685305,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,1520,2400,2400,1520,1520,0,0,0,0,0,0,0,0,51.52306365966797,0,86.3184585571289,75.68818664550781,66.87876892089844,78.45999145507813,0,0,0,89551.96746826172,57682.30487060547,452.2314453125,16802746368,2818572288,6983045120,0
200,1740577685483,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,1520,2400,2400,1520,1520,7.456695556640625,1.4194412231445313,1.3731155395507813,1.351318359375,1.39697265625,1.399261474609375,1.3784103393554688,1.3717193603515625,18.618507385253906,1.4351119995117188,66.42897033691406,65.13663482666016,68.03378295898438,61.681766510009766,1.3743438720703125,1.3494186401367188,0,89553.89379882813,57683.19494628906,452.27288818359375,16802746368,2818572288,6988124160,0
199,1740577685684,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,1520,2400,2400,1520,1520,6.560081481933594,0.7529830932617188,0.8125762939453125,0.7715377807617188,0.8272552490234375,0.8018264770507813,0.8023147583007813,0.8130722045898438,2.1649322509765625,0.793975830078125,24.553306579589844,7.0627899169921875,26.602676391601563,32.72435760498047,0.8306961059570313,0.7714385986328125,0,89555.26831054688,57683.490783691406,452.27288818359375,16802746368,2818572288,6987837440,0
199,1740577685884,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,1520,2400,2400,1520,1520,5.231666564941406,0.659332275390625,0.8062286376953125,0.7410812377929688,0.9036026000976563,0.8774261474609375,0.869293212890625,0.9637374877929688,0.7639923095703125,0.696563720703125,26.300369262695313,0.6633987426757813,46.52144241333008,33.91155242919922,0.7955169677734375,0.7277984619140625,0,89556.72491455078,57683.870544433594,452.27288818359375,16802746368,2818572288,6986219520,0
199,1740577686085,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,1520,2400,2400,1520,1520,6.3268585205078125,0.17853546142578125,0.5130081176757813,0.41376495361328125,0.6263885498046875,0.6000747680664063,0.5937042236328125,0.5907516479492188,0.32013702392578125,0.221038818359375,33.15608215332031,26.532447814941406,39.29292678833008,38.17493438720703,0.4923553466796875,0.4165191650390625,0,89558.28076171875,57684.34033203125,452.27288818359375,16802746368,2818572288,6985248768,0
199,1740577686286,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,1520,2400,2400,1520,1520,5.951591491699219,0,0,0,0,0,0,0,0,0,29.685997009277344,7.278556823730469,31.54833984375,37.487613677978516,0,0,0,89559.78240966797,57684.72137451172,452.27288818359375,16802746368,2818572288,6983118848,0
202,1740577686486,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,1520,2400,2400,1520,1520,15.439872741699219,0.1266021728515625,0.26361083984375,0.153839111328125,0.3061370849609375,0.29000091552734375,0.28617095947265625,0.44548797607421875,0.2617645263671875,0.14109039306640625,26.315292358398438,13.383003234863281,24.884544372558594,21.146316528320313,0.251007080078125,0.18805694580078125,0,89561.12622070313,57685.01043701172,452.27288818359375,16802746368,2818572288,6988599296,0
199,1740577686690,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,1520,2400,2400,1520,1520,10.357025146484375,2.0110626220703125,2.0953369140625,2.0281524658203125,2.0851516723632813,2.07293701171875,2.0866012573242188,2.1532974243164063,2.2142562866210938,2.0485153198242188,2.1277236938476563,2.0312881469726563,21.1500244140625,9.058967590332031,2.0849609375,2.0361175537109375,0,89562.17156982422,57685.14874267578,452.277587890625,16802746368,2818572288,6987579392,0
199,1740577686890,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,1520,2400,2400,1520,1520,5.902610778808594,0,0,0,0,0,0,0,0,0,0,0,36.436134338378906,4.2568817138671875,0,0,0,89563.28002929688,57685.302001953125,452.31890869140625,16802746368,2818572288,6986919936,0
