Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740577483258,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,1520,2400,2400,1520,1520,9.437889099121094,6.7391815185546875,7.32513427734375,6.779808044433594,6.610923767089844,6.632469177246094,6.638336181640625,6.6314849853515625,18.755355834960938,97.82115936279297,99.70530700683594,75.70135498046875,99.10858917236328,74.01203155517578,7.031913757324219,6.677009582519531,0,88227.28405761719,57351.355895996094,426.72247314453125,16802746368,2818572288,7004614656,0
177,1740577483281,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,1520,2400,2400,1520,1520,0,0,0,0,0,0,0,0,52.13456344604492,45.29825973510742,59.012168884277344,65.29906463623047,56.472774505615234,70.28756713867188,0,0,0,88227.6734008789,57351.55529785156,426.72344970703125,16802746368,2818572288,7005671424,0
200,1740577483459,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,1520,2400,2400,1520,1520,4.7869110107421875,0,0,0,0,0,0,2.1110992431640625,2.9407501220703125,0,67.06005859375,22.085182189941406,54.565765380859375,75.45221710205078,0,0,0,88229.46936035156,57352.312744140625,426.76629638671875,16802746368,2818572288,7009189888,0
199,1740577483660,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,1520,2400,2400,1520,1520,8.431907653808594,1.8138504028320313,1.8834228515625,1.830718994140625,1.8602447509765625,1.83331298828125,1.8389816284179688,1.8305206298828125,1.89569091796875,1.833404541015625,29.58081817626953,5.107261657714844,36.340057373046875,32.993019104003906,1.8797073364257813,1.8293991088867188,0,88230.89697265625,57352.67297363281,426.76629638671875,16802746368,2818572288,7008862208,0
199,1740577483861,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,1520,2400,2400,1520,1520,5.829109191894531,0,0,0,0,0,0,0,0,0,36.01466751098633,0,35.931236267089844,29.344642639160156,0,0,0,88232.38201904297,57353.08154296875,426.76629638671875,16802746368,2818572288,7006572544,0
199,1740577484061,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,1520,2400,2400,1520,1520,6.41351318359375,1.4041900634765625,1.6547698974609375,1.552032470703125,1.8981781005859375,1.8843612670898438,1.8840179443359375,1.883026123046875,1.6584854125976563,18.35584259033203,41.863956451416016,32.41871643066406,28.7872314453125,25.897903442382813,1.6659622192382813,1.5418853759765625,0,88233.97314453125,57353.58166503906,426.76629638671875,16802746368,2818572288,7010177024,0
200,1740577484262,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,1520,2400,2400,1520,1520,5.074188232421875,0,0,0,0.0293731689453125,0,0.00450897216796875,0.0666656494140625,0,0,34.61897277832031,6.6676177978515625,32.376983642578125,24.436370849609375,0.00395965576171875,0,0,88235.42260742188,57353.95233154297,426.76629638671875,16802746368,2818572288,7009914880,0
199,1740577484464,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,1520,2400,2400,1520,1520,7.286933898925781,0.6460494995117188,0.85516357421875,0.6853790283203125,0.8608169555664063,0.8417739868164063,0.857696533203125,2.4575119018554688,0.791229248046875,0.6634597778320313,28.186668395996094,0.6810684204101563,23.207855224609375,23.46533203125,0.7929153442382813,0.6793289184570313,0,88236.79193115234,57354.20098876953,426.76763916015625,16802746368,2818572288,7008608256,0
198,1740577484665,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,1520,2400,2400,1520,1520,22.85308074951172,2.4751663208007813,2.5563430786132813,2.4757614135742188,2.701171875,2.66766357421875,2.6623611450195313,2.8463363647460938,2.5882644653320313,2.4970703125,4.3748016357421875,2.4751663208007813,21.090927124023438,24.52344512939453,2.5393447875976563,2.4548416137695313,0,88237.87890625,57354.41766357422,426.7724609375,16802746368,2818572288,7007559680,0
200,1740577484865,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,1520,2400,2400,1520,1520,5.369819641113281,0,0,0,0,0,0,0,0,0,0,0,29.653640747070313,15.967216491699219,0,0,0,88239.02374267578,57354.603088378906,426.814453125,16802746368,2818572288,7006580736,0
195,1740577485070,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,1520,2400,2400,1520,1520,10.943374633789063,3.1053543090820313,3.1938095092773438,3.082916259765625,3.0989761352539063,3.0759735107421875,3.0699691772460938,3.257080078125,3.288604736328125,3.1278915405273438,3.2076416015625,3.1375732421875,26.115516662597656,25.468467712402344,3.1672286987304688,3.083892822265625,0,88240.13690185547,57354.733337402344,426.84344482421875,16802746368,2818572288,7004889088,0
200,1740577485266,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,1520,2400,2400,1520,1520,7.582237243652344,0.5981292724609375,0.727294921875,0.6035919189453125,0.7548370361328125,0.7255706787109375,0.7170639038085938,0.7767105102539063,0.7644577026367188,0.60931396484375,22.6041259765625,11.981376647949219,68.58235168457031,52.452659606933594,0.7345809936523438,0.600860595703125,0,88241.78497314453,57355.29852294922,426.90313720703125,16802746368,2818572288,7009980416,0
200,1740577485467,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,1520,2400,2400,1520,1520,6.799095153808594,0,0,0,0,0,0,2.8776168823242188,0,0,16.119583129882813,7.317108154296875,47.15840530395508,34.30723571777344,0,0,0,88243.1527709961,57355.714782714844,426.94683837890625,16802746368,2818572288,7010361344,0
200,1740577485668,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,1520,2400,2400,1520,1520,13.501396179199219,0.4725189208984375,0.8105621337890625,0.7151641845703125,0.5977783203125,0.5817794799804688,0.5718765258789063,0.627593994140625,0.5634536743164063,0.47722625732421875,64.10726928710938,23.562026977539063,51.53575897216797,56.396507263183594,0.742950439453125,0.68267822265625,0,88244.94732666016,57356.37664794922,426.9951171875,16802746368,2818572288,7010844672,0
199,1740577485869,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,1520,2400,2400,1520,1520,7.334388732910156,0.7508621215820313,0.9345703125,0.8708343505859375,1.0212554931640625,1.0045318603515625,1.006988525390625,1.0736160278320313,0.9593276977539063,25.31281280517578,37.52372360229492,41.71390151977539,38.673919677734375,49.26028823852539,0.9362869262695313,0.8866195678710938,0,88246.99005126953,57357.29528808594,427.03802490234375,16802746368,2818572288,7011024896,0
198,1740577486071,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,1520,2400,2400,1520,1520,9.918601989746094,1.4882049560546875,1.6293182373046875,1.4923553466796875,1.5667190551757813,1.5576934814453125,1.5529556274414063,1.7073440551757813,1.6327362060546875,1.5051345825195313,2.5429153442382813,2.7870330810546875,5.6193084716796875,12.571014404296875,1.6371307373046875,1.509429931640625,0,88247.95007324219,57357.395080566406,427.03802490234375,16802746368,2818572288,7009894400,0
199,1740577486271,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,1520,2400,2400,1520,1520,9.461158752441406,0.3198699951171875,0.49008941650390625,0.3321685791015625,0.41884613037109375,0.384796142578125,0.36696624755859375,0.45066070556640625,0.6190338134765625,0.34133148193359375,7.555519104003906,0.32331085205078125,24.493484497070313,32.96893310546875,0.4446868896484375,0.3031463623046875,0,88249.04510498047,57357.53729248047,427.07916259765625,16802746368,2818572288,7008952320,0
257,1740577486472,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,1520,2400,2400,1520,1520,4.631294250488281,0,0,0,0,0,0,0.00666046142578125,0,0,0.6529541015625,0,9.963478088378906,16.35651397705078,0,0,0,88250.12408447266,57357.701232910156,427.08306884765625,16802746368,2818572288,7010566144,0
199,1740577486730,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,1520,2400,2400,1520,1520,12.26214599609375,2.3703536987304688,2.21875,2.142669677734375,2.1828765869140625,2.1602630615234375,2.170257568359375,2.225555419921875,2.330413818359375,2.1805572509765625,5.4227447509765625,2.1864471435546875,19.890953063964844,43.288291931152344,2.1918869018554688,2.1411514282226563,0,88251.67181396484,57358.02899169922,427.1063232421875,16802746368,2818572288,7010553856,0
199,1740577486930,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,1520,2400,2400,1520,1520,4.243583679199219,0,0,0,0,0,0,0,0,0,21.36248779296875,8.658439636230469,42.87548065185547,34.097755432128906,0,0,0,88253.27001953125,57358.70782470703,427.13494873046875,16802746368,2818572288,7010930688,0
198,1740577487132,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,1520,2400,2400,1520,1520,10.222610473632813,2.4358673095703125,2.5938949584960938,2.4849853515625,2.674072265625,2.6698226928710938,2.63018798828125,2.8147354125976563,2.5409088134765625,2.4610137939453125,13.269737243652344,2.4881057739257813,17.27661895751953,16.860328674316406,2.5904998779296875,2.5103302001953125,0,88254.4857788086,57358.866149902344,427.1751708984375,16802746368,2818572288,7010607104,0
199,1740577487332,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,1520,2400,2400,1520,1520,5.802490234375,0,0,0,0,0,0,0,0,0,0,0,41.628753662109375,19.450653076171875,0,0,0,88255.70111083984,57359.074768066406,427.21527099609375,16802746368,2818572288,7009746944,0
198,1740577487533,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,1520,1520,2400,2400,1520,1520,9.284217834472656,1.8579864501953125,2.0774612426757813,1.9071044921875,2.0770263671875,2.0814056396484375,2.1165237426757813,6.785865783691406,2.02252197265625,1.871795654296875,19.513771057128906,1.8587112426757813,39.163108825683594,32.332984924316406,2.0509490966796875,1.879974365234375,0,88257.18603515625,57359.648193359375,427.21905517578125,16802746368,2818572288,7009103872,0
