Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740577610276,2400,1520,2400,1520,2400,2400,2400,2400,2400,1520,2400,1520,2400,2400,2400,1520,9.288848876953125,7.167152404785156,7.075706481933594,32.12043762207031,7.1548614501953125,7.135704040527344,7.134979248046875,7.118354797363281,7.1884765625,7.1884765625,99.9331283569336,99.9447021484375,88.11920166015625,87.28173065185547,7.151969909667969,7.1548614501953125,0,89050.12896728516,57550.788024902344,442.9305419921875,16802746368,2818572288,6989086720,0
177,1740577610299,2400,1520,2400,1520,2400,2400,2400,2400,2400,1520,2400,1520,2400,2400,2400,1520,0.6060256958007813,0,0,65.44906616210938,0,0,0,0,0,0,78.76428985595703,85.32183837890625,88.29884338378906,76.81515502929688,0,0,0,89050.56732177734,57551.039001464844,442.933837890625,16802746368,2818572288,6990270464,0
199,1740577610477,2400,1520,2400,1520,2400,2400,2400,2400,2400,1520,2400,1520,2400,2400,2400,1520,5.510345458984375,0,0,6.9672393798828125,0,0,0,0,0,0,60.095130920410156,28.662322998046875,65.28388214111328,69.11144256591797,0,0,0,89052.49737548828,57551.942138671875,442.97210693359375,16802746368,2818572288,7004614656,0
199,1740577610678,2400,1520,2400,1520,2400,2400,2400,2400,2400,1520,2400,1520,2400,2400,2400,1520,8.136756896972656,1.2139434814453125,1.4113998413085938,3.9053955078125,1.3031387329101563,1.2803955078125,1.2765350341796875,1.2842636108398438,1.2721328735351563,1.224212646484375,35.882408142089844,5.882957458496094,32.60649871826172,16.00897216796875,1.323822021484375,1.3463592529296875,0,89053.96514892578,57552.323486328125,442.97210693359375,16802746368,2818572288,7006752768,0
199,1740577610878,2400,1520,2400,1520,2400,2400,2400,2400,2400,1520,2400,1520,2400,2400,2400,1520,5.438018798828125,0,0,0,0,0,0,0,0,0,38.141319274902344,15.118354797363281,34.11750030517578,31.05950927734375,0,0,0,89055.43200683594,57552.702575683594,442.97210693359375,16802746368,2818572288,7006531584,0
199,1740577611078,2400,1520,2400,1520,2400,2400,2400,2400,2400,1520,2400,1520,2400,2400,2400,1520,8.802192687988281,2.1876144409179688,2.6978225708007813,8.96673583984375,2.5868606567382813,2.523529052734375,2.554473876953125,3.6500167846679688,2.4804458618164063,2.2877349853515625,52.34700393676758,36.539207458496094,37.958431243896484,24.597457885742188,2.614837646484375,2.4209823608398438,0,89056.93713378906,57553.12286376953,442.97210693359375,16802746368,2818572288,7009918976,0
199,1740577611279,2400,1520,2400,1520,2400,2400,2400,2400,2400,1520,2400,1520,2400,2400,2400,1520,5.2350616455078125,0,0,0,0,0,0,0,0,0,39.15462112426758,0,36.050174713134766,26.479026794433594,0,0,0,89058.41516113281,57553.49267578125,442.97210693359375,16802746368,2818572288,7008575488,0
199,1740577611480,2400,1520,2400,1520,2400,2400,2400,2400,2400,1520,2400,1520,2400,2400,2400,1520,6.01629638671875,0,0,0,0,0,0,0,0,0,21.322784423828125,3.4710006713867188,25.657737731933594,17.4110107421875,0,0,0,89059.76184082031,57553.76873779297,442.97210693359375,16802746368,2818572288,7007932416,0
199,1740577611680,2400,1520,2400,1520,2400,2400,2400,2400,2400,1520,2400,1520,2400,2400,2400,1520,11.413558959960938,3.398345947265625,3.42584228515625,3.3863449096679688,3.507568359375,3.4937973022460938,3.4902496337890625,3.5764846801757813,3.4749374389648438,3.4140396118164063,3.5053634643554688,3.4101943969726563,15.281776428222656,16.795730590820313,3.42425537109375,3.3974838256835938,0,89060.74920654297,57553.880310058594,442.97637939453125,16802746368,2818572288,7012941824,0
199,1740577611881,2400,1520,2400,1520,2400,2400,2400,2400,2400,1520,2400,1520,2400,2400,2400,1520,7.0594329833984375,0,0,0,0,0,0,0,0,0,0,0,31.207839965820313,35.78661346435547,0,0,0,89061.89074707031,57554.0625,443.0174560546875,16802746368,2818572288,7010680832,0
198,1740577612082,2400,1520,2400,1520,2400,2400,2400,2400,2400,1520,2400,1520,2400,2400,2400,1520,0.7839508056640625,0,0,0,0,0,0,0.951202392578125,0,0,2.769378662109375,0,7.726814270019531,10.486808776855469,0,0,0,89062.93975830078,57554.19812011719,443.02215576171875,16802746368,2818572288,7008825344,0
199,1740577612281,2400,1520,2400,1520,2400,2400,2400,2400,2400,1520,2400,1520,2400,2400,2400,1520,12.976348876953125,3.4276504516601563,3.4812850952148438,3.89935302734375,3.5006179809570313,3.445709228515625,3.4576492309570313,3.544921875,3.544921875,3.451385498046875,36.299991607666016,26.373733520507813,41.64177703857422,48.537044525146484,3.579559326171875,3.4584884643554688,0,89064.39459228516,57554.60626220703,443.0853271484375,16802746368,2818572288,7008333824,0
199,1740577612482,2400,1520,2400,1520,2400,2400,2400,2400,2400,1520,2400,1520,2400,2400,2400,1520,8.394279479980469,1.7183990478515625,1.9896469116210938,10.091331481933594,2.004058837890625,1.9857101440429688,1.9924468994140625,2.22247314453125,1.8402481079101563,1.7479095458984375,32.33580780029297,14.816825866699219,42.33603286743164,38.378631591796875,1.919891357421875,1.8313446044921875,0,89065.86517333984,57555.08166503906,443.11737060546875,16802746368,2818572288,7008952320,0
199,1740577612682,2400,1520,2400,1520,2400,2400,2400,2400,2400,1520,2400,1520,2400,2400,2400,1520,7.222175598144531,0.4748992919921875,0.7155838012695313,0.6141128540039063,1.0297775268554688,1.009674072265625,1.013031005859375,1.0074996948242188,0.566192626953125,0.49761962890625,26.02849578857422,0.49579620361328125,67.21929168701172,50.614505767822266,0.672698974609375,0.6279449462890625,0,89067.6109008789,57555.654846191406,443.1558837890625,16802746368,2818572288,7008677888,0
199,1740577612882,2400,1520,2400,1520,2400,2400,2400,2400,2400,1520,2400,1520,2400,2400,2400,1520,4.885673522949219,0,0,1.1434326171875,0,0,0,0,0,0,68.60366821289063,36.40116500854492,59.85409164428711,71.27619934082031,0,0,0,89069.62634277344,57556.57019042969,443.23846435546875,16802746368,2818572288,7006900224,0
198,1740577613083,2400,1520,2400,1520,2400,2400,2400,2400,2400,1520,2400,1520,2400,2400,2400,1520,10.418792724609375,2.222991943359375,2.383880615234375,2.519195556640625,2.4403839111328125,2.4193496704101563,2.3680648803710938,6.285072326660156,2.4305343627929688,2.2780609130859375,3.3373565673828125,2.6062850952148438,8.395210266113281,22.59416961669922,2.4410018920898438,2.24560546875,0,89070.76037597656,57556.793701171875,443.24322509765625,16802746368,2818572288,7005696000,0
198,1740577613284,2400,1520,2400,1520,2400,2400,2400,2400,2400,1520,2400,1520,2400,2400,2400,1520,4.768424987792969,0,0,0,0,0,0,0,0,0,0,0,7.2145538330078125,12.630348205566406,0,0,0,89071.74188232422,57556.90380859375,443.24322509765625,16802746368,2818572288,7006261248,0
199,1740577613484,2400,1520,2400,1520,2400,2400,2400,2400,2400,1520,2400,1520,2400,2400,2400,1520,10.883522033691406,0,0,0,0,0,0,0,0,0,0,0,22.64246368408203,35.14691925048828,0,0,0,89073.01452636719,57557.169921875,443.28912353515625,16802746368,2818572288,7004372992,0
198,1740577613685,2400,1520,2400,1520,2400,2400,2400,2400,2400,1520,2400,1520,2400,2400,2400,1520,12.193107604980469,3.6707305908203125,3.7448196411132813,3.691558837890625,3.7701034545898438,3.7438125610351563,3.7429962158203125,3.8089447021484375,3.8013763427734375,3.7224044799804688,3.7509994506835938,3.7003250122070313,15.078071594238281,14.191452026367188,3.7573623657226563,3.6919479370117188,0,89074.04656982422,57557.30255126953,443.28912353515625,16802746368,2818572288,7005077504,0
198,1740577613886,2400,1520,2400,1520,2400,2400,2400,2400,2400,1520,2400,1520,2400,2400,2400,1520,7.7920074462890625,0,0,0,0,0,0,0,0,0,13.404449462890625,0.570343017578125,57.64754867553711,52.524349212646484,0,0,0,89075.48156738281,57557.700134277344,443.34063720703125,16802746368,2818572288,7003877376,0
199,1740577614085,2400,1520,2400,1520,2400,2400,2400,2400,2400,1520,2400,1520,2400,2400,2400,1520,8.094688415527344,1.4334564208984375,1.5867691040039063,1.4704055786132813,1.6710662841796875,1.6045989990234375,1.5728378295898438,5.507545471191406,1.5394744873046875,1.4210662841796875,28.043045043945313,22.939910888671875,35.856529235839844,26.515701293945313,1.4930343627929688,1.4415435791015625,0,89076.96063232422,57558.086975097656,443.38287353515625,16802746368,2818572288,7004749824,0
199,1740577614286,2400,1520,2400,1520,2400,2400,2400,2400,2400,1520,2400,1520,2400,2400,2400,1520,7.1069183349609375,0,0,0,0,0,0,0,0,0,0,0,2.0933074951171875,18.706008911132813,0,0,0,89077.93713378906,57558.203125,443.38287353515625,16802746368,2818572288,7009316864,0
199,1740577614486,2400,1520,2400,1520,2400,2400,2400,2400,2400,1520,2400,1520,2400,2400,2400,1520,0,0,3.6501312255859375,0,0,0,0,0,0,0,1.6427078247070313,0,25.01689910888672,53.613773345947266,0,0,0,89079.48669433594,57558.570068359375,443.42303466796875,16802746368,2818572288,7005020160,0
201,1740577614687,2400,1520,2400,1520,2400,2400,2400,2400,2400,1520,2400,1520,2400,2400,2400,1520,0,0,3.66058349609375,0,0,0,0,0,0,0,41.20845413208008,10.946556091308594,35.35389709472656,41.67094802856445,0,0,0,89080.88836669922,57559.179443359375,443.45477294921875,16802746368,2818572288,7005282304,0
194,1740577614894,2400,1520,2400,1520,2400,2400,2400,2400,2400,1520,2400,1520,2400,2400,2400,1520,4.307777404785156,0,1.2746124267578125,0,0,0,0,0,0,0,5.0618896484375,0,25.83673095703125,35.19532775878906,0,0,0,89082.1734008789,57559.384216308594,443.50775146484375,16802746368,2818572288,7003766784,0
198,1740577615091,2400,1520,2400,1520,2400,2400,2400,2400,2400,1520,2400,1520,2400,2400,2400,1520,7.632438659667969,0.60028076171875,0.86846923828125,0.6047286987304688,1.0010986328125,0.9253616333007813,0.8563232421875,7.195304870605469,0.7755661010742188,0.5996551513671875,7.115852355957031,0.5788192749023438,19.005050659179688,11.112640380859375,0.8472671508789063,0.6026840209960938,0,89083.201171875,57559.541931152344,443.51580810546875,16802746368,2818572288,7004925952,0
204,1740577615290,2400,1520,2400,1520,2400,2400,2400,2400,2400,1520,2400,1520,2400,2400,2400,1520,3.7567672729492188,0,0,0,0,0,0,0,0,0,29.32166290283203,0,39.59979248046875,37.27518844604492,0,0,0,89084.82092285156,57560.24981689453,443.54901123046875,16802746368,2818572288,7004254208,0
199,1740577615496,2400,1520,2400,1520,2400,2400,2400,2400,2400,1520,2400,1520,2400,2400,2400,1520,11.327194213867188,2.7284164428710938,2.8509979248046875,2.7716064453125,2.8189315795898438,2.77752685546875,2.7661590576171875,2.8806228637695313,2.8176193237304688,2.769256591796875,9.315093994140625,2.7365798950195313,23.740341186523438,26.215362548828125,2.8707656860351563,2.7755966186523438,0,89086.0404663086,57560.432678222656,443.55963134765625,16802746368,2818572288,7003361280,0
