Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740577333287,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,2400,2400,2400,1520,1520,6.824073791503906,4.099143981933594,64.06271362304688,1.9729080200195313,2.2791213989257813,2.1195907592773438,2.1639022827148438,2.1142730712890625,4.301658630371094,4.1186370849609375,93.32128143310547,99.04235076904297,70.75340270996094,84.37628936767578,2.6004104614257813,2.45062255859375,0,87227.44207763672,57092.26300048828,407.608154296875,16802746368,2818572288,6993305600,0
177,1740577333310,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,2400,2400,2400,1520,1520,0,0,55.81373596191406,0,0,0,0,0,0,0,83.06831359863281,45.34982681274414,65.92993927001953,57.07131576538086,0,0,0,87227.94946289063,57092.584716796875,407.608154296875,16802746368,2818572288,6994608128,0
200,1740577333488,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,2400,2400,2400,1520,1520,9.070755004882813,2.444305419921875,8.875457763671875,2.3845901489257813,2.567840576171875,2.5531158447265625,2.5522384643554688,2.6149139404296875,2.4854660034179688,2.4151840209960938,78.41024017333984,22.687088012695313,67.6404037475586,63.4281005859375,2.4695892333984375,2.4086151123046875,0,87229.69970703125,57093.297607421875,407.65167236328125,16802746368,2818572288,6998888448,0
199,1740577333689,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,2400,2400,2400,1520,1520,6.3214569091796875,0.2555084228515625,3.6996994018554688,0.27101898193359375,0.5097808837890625,0.47762298583984375,0.4151458740234375,1.1217041015625,0.5179290771484375,0.29225921630859375,31.694061279296875,3.5555191040039063,32.22700500488281,21.105484008789063,0.47342681884765625,0.26563262939453125,0,87231.18341064453,57093.688720703125,407.65167236328125,16802746368,2818572288,6998593536,0
198,1740577333890,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,2400,2400,2400,1520,1520,10.075996398925781,0,0,0,0,0,0,0,0,0,32.276031494140625,7.905181884765625,36.75265884399414,34.88578796386719,0,0,0,87232.76153564453,57094.13916015625,407.65167236328125,16802746368,2818572288,6998659072,0
199,1740577334090,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,2400,2400,2400,1520,1520,7.51129150390625,0.8397979736328125,1.1675262451171875,1.0573272705078125,0.9594497680664063,0.9436416625976563,0.94000244140625,0.9291458129882813,0.9977340698242188,0.8829345703125,38.937782287597656,0.9998016357421875,55.501182556152344,54.61067581176758,1.19940185546875,1.05621337890625,0,87234.2880859375,57094.591735839844,407.65167236328125,16802746368,2818572288,6998765568,0
199,1740577334290,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,2400,2400,2400,1520,1520,6.296592712402344,0,0,0,0,0,0,0,0,0,41.26817321777344,0,32.62987518310547,28.284095764160156,0,0,0,87235.75006103516,57094.98406982422,407.65167236328125,16802746368,2818572288,6997368832,0
199,1740577334490,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,2400,2400,2400,1520,1520,4.673583984375,0,0,0,0,0,0,0,0,0,23.5325927734375,0,23.792739868164063,24.897682189941406,0,0,0,87237.08898925781,57095.21942138672,407.65167236328125,16802746368,2818572288,6996074496,0
199,1740577334690,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,2400,2400,2400,1520,1520,8.517204284667969,0.5334854125976563,0.7993316650390625,0.5264816284179688,0.86956787109375,0.75592041015625,0.7578048706054688,2.2280120849609375,0.9732818603515625,0.5459518432617188,5.8087615966796875,0.5416793823242188,19.5152587890625,41.44211196899414,0.9005126953125,0.53338623046875,0,87238.34088134766,57095.422790527344,407.702392578125,16802746368,2818572288,6995918848,0
218,1740577334891,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,2400,2400,2400,1520,1520,6.89215087890625,2.4347686767578125,2.5597381591796875,2.4492416381835938,2.4801101684570313,2.459564208984375,2.4618759155273438,2.5450820922851563,2.5282440185546875,2.4329376220703125,10.859344482421875,2.4433517456054688,39.88740539550781,37.572975158691406,2.5506744384765625,2.4579238891601563,0,87239.55517578125,57095.67022705078,407.74560546875,16802746368,2818572288,6995812352,0
