Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740576960299,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,12.983901977539063,10.656532287597656,10.798515319824219,10.765647888183594,10.873016357421875,10.846282958984375,10.845405578613281,10.962409973144531,82.45076751708984,10.539527893066406,96.30978393554688,91.23261260986328,83.2846908569336,90.66775512695313,10.757766723632813,10.758636474609375,0,84574.48950195313,56314.234436035156,366.5526123046875,16802746368,2818572288,7182082048,0
177,1740576960321,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,0,0,44.17107009887695,0,86.18849182128906,80.75434875488281,87.66029357910156,44.11224365234375,0,0,0,84574.74298095703,56314.30694580078,366.55706787109375,16802746368,2818572288,7182602240,0
199,1740576960499,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,8.4852294921875,2.2391891479492188,2.4908218383789063,2.2372055053710938,2.4218063354492188,2.3918075561523438,2.3838272094726563,6.748817443847656,3.2215652465820313,2.2518463134765625,47.98938751220703,47.66080856323242,55.02963638305664,41.09972381591797,2.4246673583984375,2.2340164184570313,0,84576.54821777344,56315.150146484375,366.6009521484375,16802746368,2818572288,7191842816,0
199,1740576960700,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,6.046669006347656,0,0.10749053955078125,0.03155517578125,0.0752410888671875,0.07254791259765625,0.060211181640625,0.152679443359375,22.85596466064453,0,69.47986602783203,50.36602020263672,66.34945678710938,59.69626998901367,0.04782867431640625,0,0,84578.59637451172,56316.04333496094,366.64068603515625,16802746368,2818572288,7205175296,0
200,1740576960900,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,4.649696350097656,0.19016265869140625,0.2252044677734375,0.19121551513671875,0.44976043701171875,0.44226837158203125,0.441314697265625,0.43970489501953125,0.21147918701171875,0.16939544677734375,73.3180160522461,73.09672546386719,68.45548248291016,61.649757385253906,0.1680908203125,0.13385009765625,0,84580.7783203125,56317.081604003906,366.64068603515625,16802746368,2818572288,7206604800,0
199,1740576961101,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,4.714729309082031,0,0,0,0,0,0,0,0,0,67.91899108886719,63.9788818359375,63.70467758178711,65.53996276855469,0,0,0,84582.98193359375,56318.109619140625,366.64068603515625,16802746368,2818572288,7201939456,0
200,1740576961301,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,5.991188049316406,0.0419769287109375,0.201171875,0.16350555419921875,0.1295318603515625,0.11467742919921875,0.11528778076171875,0.1707000732421875,31.255828857421875,0.0726470947265625,85.79146575927734,78.94200134277344,71.83342742919922,78.93379211425781,0.14250946044921875,0.0858306884765625,0,84585.6830444336,56319.64678955078,366.64068603515625,16802746368,2818572288,7209906176,0
201,1740576961502,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,6.7214813232421875,0.01935577392578125,0.33599090576171875,0.12450408935546875,0.22418975830078125,0.18756866455078125,0.2138671875,0.215362548828125,2.8108291625976563,0.04183197021484375,33.73731994628906,3.8259429931640625,31.339988708496094,27.693572998046875,0.3240814208984375,0.12430572509765625,0,84587.14208984375,56320.08709716797,366.64068603515625,16802746368,2818572288,7208472576,0
199,1740576961704,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,6.206245422363281,0.3521881103515625,0.653411865234375,0.5404739379882813,0.6951217651367188,0.606109619140625,0.6066513061523438,1.342437744140625,0.4869232177734375,0.375274658203125,29.4144287109375,0.39830780029296875,49.58692932128906,42.37785339355469,0.6745147705078125,0.507232666015625,0,84588.60278320313,56320.532165527344,366.64068603515625,16802746368,2818572288,7207067648,0
199,1740576961905,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,8.149978637695313,0.19083404541015625,0.2771148681640625,0.19391632080078125,0.25412750244140625,0.2161102294921875,0.22492218017578125,0.2980194091796875,0.23626708984375,0.16764068603515625,48.114837646484375,14.943428039550781,54.40763854980469,51.73866653442383,0.29299163818359375,0.1976470947265625,0,84590.42492675781,56321.18762207031,366.64508056640625,16802746368,2818572288,7210012672,0
199,1740576962105,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,8.228096008300781,0.18138885498046875,0.31966400146484375,0.2097015380859375,0.256683349609375,0.20478057861328125,0.2078094482421875,0.28961181640625,0.30814361572265625,0.1927642822265625,8.020782470703125,0.2082061767578125,30.699386596679688,32.17755889892578,0.3287506103515625,0.206024169921875,0,84591.66107177734,56321.434326171875,366.68902587890625,16802746368,2818572288,7209193472,0
