Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740576756265,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,1520,2400,2400,1520,1520,7.8077392578125,5.8699493408203125,6.515449523925781,5.9852447509765625,6.377433776855469,6.30242919921875,6.277137756347656,6.26513671875,6.220985412597656,56.71582794189453,98.3125228881836,87.10197448730469,97.0279541015625,74.85501861572266,6.332000732421875,5.9843902587890625,0,83095.51159667969,55861.53405761719,345.03594970703125,16802746368,2818572288,7223500800,0
177,1740576756288,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,1520,2400,2400,1520,1520,0,0,0,0,0,0,0,0,0,52.533687591552734,75.30303955078125,81.63570404052734,59.77599334716797,62.82363510131836,0,0,0,83095.97491455078,55861.798828125,345.03594970703125,16802746368,2818572288,7225901056,0
199,1740576756466,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,1520,2400,2400,1520,1520,0,0,0,0,0,0,0,0,4.142509460449219,4.33935546875,28.876113891601563,29.32823944091797,39.34996032714844,38.152748107910156,0,0,0,83097.8208618164,55862.67321777344,345.0404052734375,16802746368,2818572288,7228702720,0
199,1740576756666,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,1520,2400,2400,1520,1520,4.26177978515625,4.179481506347656,7.971046447753906,4.236473083496094,4.284156799316406,4.278251647949219,4.279876708984375,4.270721435546875,4.231086730957031,13.887718200683594,65.40200805664063,40.03038024902344,75.12567138671875,62.166996002197266,4.339897155761719,4.295196533203125,0,83099.78192138672,55863.56848144531,345.0799560546875,16802746368,2818572288,7235952640,0
199,1740576756867,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,1520,2400,2400,1520,1520,0,0,5.321357727050781,0,0,0,0,0,0,19.66510772705078,70.4228515625,54.07455825805664,62.57304763793945,67.30876159667969,0,0,0,83102.1527709961,55864.77917480469,345.0799560546875,16802746368,2818572288,7238397952,0
199,1740576757067,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,1520,2400,2400,1520,1520,0,0,4.277679443359375,0,0,0,0,0,0,6.0548553466796875,30.99217987060547,73.75142669677734,41.040584564208984,28.059341430664063,0,0,0,83103.99816894531,55865.54736328125,345.0799560546875,16802746368,2818572288,7243722752,0
199,1740576757268,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,1520,2400,2400,1520,1520,1.3405303955078125,1.0722732543945313,7.435523986816406,1.1155624389648438,1.4559860229492188,1.4270477294921875,1.4197998046875,1.4928207397460938,1.1700668334960938,2.3067169189453125,58.44569396972656,67.19955444335938,55.31281661987305,44.8371467590332,1.2891464233398438,1.2405548095703125,0,83106.15832519531,55866.56481933594,345.0799560546875,16802746368,2818572288,7251247104,0
199,1740576757468,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,1520,2400,2400,1520,1520,4.03070068359375,0.26190185546875,2.6791534423828125,0.22100067138671875,0.4086456298828125,0.33734893798828125,0.362823486328125,2.5682754516601563,0.4320526123046875,0.26776885986328125,26.28094482421875,13.944343566894531,29.30596923828125,19.346694946289063,0.386474609375,0.21844482421875,0,83107.6157836914,55866.94158935547,345.0799560546875,16802746368,2818572288,7250952192,0
199,1740576757668,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,1520,2400,2400,1520,1520,6.2135009765625,0,0,0,0,0,0,0,0,0,6.309959411621094,0,39.32229232788086,32.699493408203125,0,0,0,83109.0199584961,55867.289001464844,345.0799560546875,16802746368,2818572288,7249842176,0
200,1740576757868,1520,1520,1520,1520,1466,1466,1466,1466,1520,1520,2400,1520,2400,2400,1520,1520,7.2995758056640625,0.44924163818359375,0.7846908569335938,0.7140655517578125,0.9549179077148438,0.9879608154296875,1.0660552978515625,0.9780426025390625,0.616546630859375,0.5464935302734375,18.48638153076172,0.46646881103515625,68.78358459472656,45.99649429321289,0.7826004028320313,0.7238235473632813,0,83110.4185180664,55867.66345214844,345.08428955078125,16802746368,2818572288,7248527360,0
